Date,Close,High,Low,Open,Volume,SMA_5,SMA_10,RSI,MACD,Signal_Line,Close_Norm,SMA_5_Norm,RSI_Norm,MACD_Norm,Signal,Signal_Label
2025-06-27,494.20111083984375,497.54931522943417,491.30131038962224,495.80545117387857,34539200,490.6276611328125,483.45390625,76.65834071051485,12.92023939540502,12.541554409860495,0.572941973898415,0.5180757064235871,1.2541304114315512,1.3299798609325972,1,BUY
2025-06-30,495.66595458984375,499.0042146991214,493.5932305818623,495.2972567719388,28369000,492.90166625976565,485.6910369873047,76.21174970152234,12.980557086365138,12.629354945161424,0.6006205242448615,0.5612937172196956,1.2290813819187616,1.3377022624319195,2,SELL
2025-07-01,490.3247375488281,496.30370004913976,489.2585123483102,494.7292533047111,19945400,493.28831176757814,486.9775085449219,70.89182371818399,12.453807968188926,12.594245549766924,0.49969703340766525,0.5686420074820382,0.9306898328745354,1.2702632057435548,1,BUY
2025-07-02,489.36810302734375,491.76965656989233,486.9864988221965,488.2719538404123,16319600,493.0531433105469,488.27793273925784,68.53300799183847,11.822876327240806,12.439971705261701,0.481621210122039,0.5641725747642244,0.7983852330175955,1.1894857858444878,1,BUY
2025-07-03,497.0909423828125,498.3764278450543,491.7098821739863,492.07857999859937,13984800,493.3301696777344,490.13141479492185,69.45256354429429,11.809889989301894,12.313955362069741,0.6275459873672984,0.569437527066226,0.8499625682265578,1.1878231606018128,2,SELL
2025-07-07,495.974853515625,497.0012408266234,493.4935938943106,495.6360493014733,13981600,493.68491821289064,492.1562896728516,73.44457320129438,11.576097136960982,12.16638371704799,0.6064572385491683,0.576179607741668,1.0738720641636188,1.15789094262878,1,BUY
2025-07-08,494.8786926269531,496.4531696907806,492.3774837277821,495.4965138505155,11846600,493.5274658203125,493.2145660400391,69.22563896942464,11.173561730053848,11.967819319649163,0.5857450333430431,0.5731871873985211,0.8372345010271964,1.1063548181460754,1,BUY
2025-07-09,501.74456787109375,505.003091421344,497.9877670451218,498.54580110123976,18659500,495.8114318847656,494.54987182617185,74.84877256200906,11.27855609762156,11.829966675243643,0.7154772819991656,0.6165945081919159,1.1526327882268579,1.1197971208705184,2,SELL
2025-07-10,499.7216796875,502.67129257213526,496.0047471787155,501.2861517097084,16492100,497.88214721679685,495.4676452636719,70.7909177866871,11.070916090641504,11.678156558323217,0.6772543572436541,0.6559489478607917,0.9250300779641464,1.0932132202652665,1,BUY
2025-07-11,501.5552368164063,503.259232597868,496.054571905536,496.72223609239006,16459500,498.77500610351564,496.052587890625,75.87855466475625,10.928337553112442,11.528192757281062,0.7118998293668886,0.6729179443455602,1.2103926664242481,1.0749590614196698,2,SELL
2025-07-14,501.2562561035156,502.2029372942231,499.273243347857,499.7615155353931,12058800,499.83128662109374,496.7581024169922,70.36852426657116,10.668240949141307,11.35620239565311,0.7062505219138846,0.6929928079733192,0.901338271505112,1.0416592057305092,1,BUY
2025-07-15,504.0464477539063,506.51773265302506,501.027073076573,501.2562471634966,14927200,501.6648376464844,497.5961517333984,69.40938054022756,10.56546555404816,11.19805502733212,0.7589718173227452,0.727839883325661,0.8475404586866484,1.028500995385794,2,SELL
2025-07-16,503.8471374511719,504.9432865983328,500.1302354297381,503.4086777923076,15154400,502.0853515625,498.9483917236328,67.33308042143966,10.34863995762828,11.028172013391353,0.7552058045662308,0.7358318507785346,0.7310819946654906,1.0007410748014427,1,BUY
2025-07-17,509.9058532714844,511.5699807689203,503.84715436950415,503.9069415603956,17503100,504.1221862792969,501.0021667480469,68.07909141111807,10.544145496439626,10.931366710001008,0.8696865953449958,0.7745423812593346,0.7729253164544283,1.0257714140271401,2,SELL
2025-07-18,508.2616271972656,512.8355602906365,505.6508184267905,512.6760872301095,21209700,505.4634643554688,502.1192352294922,67.83807492651908,10.445994815839128,10.834292331168633,0.8386185758540406,0.8000336915864346,0.7594068422482221,1.0132053003221255,2,SELL
2025-07-21,508.2715759277344,510.2944873398053,503.77737959397786,504.9333159392007,14066800,506.8665283203125,503.3489074707031,66.6052937492469,10.25084708941364,10.717603282817635,0.8388065593418103,0.8266992574910695,0.6902608642269303,0.9882207713862623,1,BUY
2025-07-22,503.4983825683594,509.4076135762761,503.4983825683594,509.1784090675831,13868600,506.7569152832031,504.21087646484375,67.6171897065505,9.600367239877471,10.494156074229604,0.7486160030379143,0.824616035529501,0.7470175189467654,0.9049406178296813,1,BUY
2025-07-23,504.0962829589844,505.0130705796572,498.9444273574923,504.97320231513,16396600,506.80674438476564,504.4460479736328,69.88688759055304,9.02902189331212,10.201129238046107,0.7599134646709889,0.8255630495110284,0.8743235509462797,0.8317919596049429,1,BUY
2025-07-24,509.0887145996094,511.86891017220256,505.5212500656798,506.9860970449216,16107000,506.6433166503906,505.38275146484375,67.48973460777083,8.876748468978121,9.93625308423251,0.854246577343403,0.8224570663692634,0.7398686367108912,0.812296576050534,2,SELL
2025-07-25,511.9088439941406,516.4727417364818,508.5705533229623,510.6731406114392,19125700,507.3727600097656,506.41811218261716,72.12838507980908,8.881253988861715,9.72525326515835,0.9075335531249681,0.8363203117098127,1.0000478392338659,0.8128734123476545,2,SELL
2025-07-28,510.7030334472656,513.1942677567645,508.3313735189307,512.2775105607909,14308000,507.8590515136719,507.3627899169922,71.90938311633292,8.687383067779194,9.517679225682521,0.8847494930981182,0.8455623979376641,0.9877641466918935,0.7880523512657148,1,BUY
2025-07-29,510.7727966308594,515.8050777848653,509.7663282358281,513.7224399565682,16469200,509.3139343261719,508.0354248046875,65.39757518000482,8.442053533795729,9.302554087305163,0.8860676840583677,0.8732127934237741,0.6225206332887023,0.7566431058038054,1,BUY
2025-07-30,511.4404296875,514.1409495778635,507.6537656967309,513.3636552782116,26380400,510.782763671875,508.7947540283203,70.95493375997992,8.20689652412426,9.083422574668983,0.8986827600152263,0.9011282461058407,0.9342296383512873,0.7265362364068352,0,HOLD
2025-07-31,531.62939453125,553.5024436401114,530.0350289229713,553.2831833968122,51617300,515.2908996582031,510.96710815429685,82.46543172080825,9.53964652944859,9.174667365624904,1.280157767073401,0.9868064477150432,1.5798467630178743,0.8971666182320185,2,SELL
2025-08-01,522.2723388671875,533.9213535531813,519.0337340919326,533.1241706958108,28977600,517.3635986328125,512.3681793212891,68.9760528268958,9.728678172618515,9.285469527023627,1.1033541070978872,1.0261985869850945,0.8232353597003429,0.9213681123774092,2,SELL
2025-08-04,533.7619018554688,536.3627358241171,526.2782244119826,526.4177481275262,25349000,521.9753723144531,514.9172119140625,73.1881531447566,10.682458095277013,9.564867240674305,1.3204519700131716,1.1138464477572485,1.0594896125814068,1.0434794098677507,2,SELL
2025-08-05,525.8995361328125,535.41603854948,525.3913146279989,535.2964641743647,19171600,525.0007202148438,517.1573272705078,65.37015978212938,10.68078688762921,9.788051170065286,1.1718908108474133,1.171343907490883,0.620982919593937,1.0432654471606304,2,SELL
2025-08-06,523.0994262695312,529.8357336828143,522.1926437275052,529.0385508551038,21355700,527.33251953125,519.0576416015625,59.633285087163465,10.334388580433881,9.897318652139006,1.1189821085872496,1.2156603106670825,0.29920496022667287,0.9989164881028868,1,BUY
2025-08-07,519.0138549804688,526.2384349946553,515.7353514691818,524.9529190734887,16079100,524.8094116210938,520.0501556396484,57.58048572803673,9.619308566490304,9.841716635009266,1.0417843251251482,1.1677080419547508,0.1840646401234892,0.9073656531171032,2,SELL
2025-08-08,520.2095947265625,522.8204035830947,517.5888112007746,520.7676288144971,15531000,524.3968627929687,520.8802307128906,58.278077014151066,9.044825588684546,9.682338425744323,1.0643780951183661,1.159867452900442,0.22319212894858562,0.8338152877346545,1,BUY
2025-08-11,519.9405517578125,525.7401525514866,517.8976909591346,520.4686618064882,20194400,521.6325927734375,521.8039825439453,62.16099331274071,8.470195034905771,9.439909747576614,1.0592944680380687,1.107331840675361,0.44098264196962855,0.7602460283776994,1,BUY
2025-08-12,527.3843383789062,529.1182277589118,520.8672912006765,521.9135974657331,18667000,521.9295532226563,523.46513671875,65.64049105328375,8.517265812574976,9.255380960576288,1.1999464814423302,1.1129756449694832,0.6361456430993927,0.7662724434851225,2,SELL
2025-08-13,518.7547607421875,530.8322607629538,517.5489813455309,530.2443026581628,19619200,521.0606201171875,524.1965698242187,56.189429515077805,7.7686824130894365,8.958041251078917,1.0368886815326204,1.0964613636742757,0.10604110756074145,0.670432210304161,1,BUY
2025-08-14,520.6480102539062,524.1058750288076,518.3162490497452,520.7277467800332,20269100,521.387451171875,523.0984313964843,55.6631456110456,7.244681905446328,8.6153693819524,1.0726620545824714,1.102672865962714,0.07652214999384165,0.6033450549197757,1,BUY
2025-08-15,518.3461303710938,524.255330935539,517.2599862571353,520.9370505811125,25213300,521.0147583007813,522.705810546875,54.88349944830454,6.567953973986505,8.205886300359222,1.029167519258893,1.0955897488951014,0.03279225094349702,0.5167043909727094,1,BUY
2025-08-18,515.286865234375,520.9868407954262,512.2177084457264,519.7611730136332,23760600,520.0840209960937,520.8583068847656,52.77810018409153,5.718861606819814,7.708481361651341,0.9713620201332704,1.0779008640260408,-0.08529836719154454,0.40799611542538056,1,BUY
2025-08-19,507.9826049804688,513.3536904476517,506.7668813962475,513.1942782099028,21481000,516.2036743164062,519.0666137695313,48.03265377928031,4.405770055516314,7.047939100424336,0.8333463886495093,1.0041539481956128,-0.3514676913649998,0.23988258184800532,0,HOLD
2025-08-20,503.9468078613281,509.2082935133009,502.6712971096552,508.0822507382742,27723000,513.2420837402344,517.1513519287109,30.702884106604557,3.004842488090503,6.2393197779575695,0.7570890992627203,0.9478682116431449,-1.323484376071661,0.06052350866524443,0,HOLD
2025-08-21,503.2980041503906,506.68168580920974,501.7808546744913,502.7490438063696,18443300,509.77208251953124,515.5797668457031,34.94554739231812,1.8212500239859537,5.355705827163247,0.7448298080051067,0.881920009310025,-1.085515864129562,-0.09101041237677575,0,HOLD
2025-08-22,506.2824401855469,509.77590173606455,501.471437254012,503.3079962424447,24324200,507.3593444824219,514.1870513916016,24.795906193616247,1.111253674298382,4.506815396590274,0.8012213945171981,0.8360653464070942,-1.6548033258365509,-0.18191039193610445,0,HOLD
2025-08-25,503.3179931640625,507.2406441544574,503.1782400793436,505.6835608535286,21638600,504.9655700683594,512.5247955322266,27.24367332312015,0.30584476414787787,3.666621270101795,0.7452075048900425,0.7905710916914007,-1.5175094935990818,-0.28502592696920465,0,HOLD
2025-08-26,501.1021423339844,504.0366525259624,497.5787379824689,503.4177851675948,30835700,503.5894775390625,509.8965759277344,27.568307380511,-0.505422052348365,2.832212605611763,0.7033385077628522,0.7644181243639782,-1.499300958450143,-0.3888914427132231,0,HOLD
2025-08-27,505.7933349609375,506.3423257667597,498.96611661319633,501.0621996360583,17277900,503.9587829589844,508.6004333496094,36.68288537166043,-0.7610439690788553,2.113561290673639,0.7919796418838128,0.7714368621126614,-0.9880695890323267,-0.4216184095714933,0,HOLD
2025-08-28,508.68792724609375,510.1352001425548,504.5556467937143,506.1426727693108,18015600,505.036767578125,507.4044250488281,38.77821925675813,-0.7217370381391675,1.546501624911078,0.8466736106413222,0.7919242173766666,-0.8705435321478256,-0.41658599043225436,0,HOLD
2025-08-29,505.7434387207031,508.64800611235046,503.5475364264987,507.7097597194238,20961600,504.92896728515626,506.14415588378904,36.85735481031002,-0.9176040596490225,1.053680487999058,0.7910368412626368,0.7898754470506341,-0.9782836998634592,-0.441662609853505,0,HOLD
2025-09-02,504.1763610839844,505.0547219959289,495.8818877505013,499.53505401941584,18128000,505.10064086914065,505.03310546875,25.8927841120163,-1.1856131437080535,0.6058217616576357,0.7614265587565946,0.7931381445345156,-1.5932800824288649,-0.4759754908611336,0,HOLD
2025-09-03,504.4059448242188,506.8413890153064,501.3816064871684,502.8488615493355,16345100,505.7614013671875,504.675439453125,31.944327095410415,-1.3637661374825711,0.2119041818295943,0.7657645948869356,0.8056960556842113,-1.253852562087772,-0.4987842045955957,0,HOLD
2025-09-04,507.0210571289063,507.2007135584804,502.2100541109688,503.3578996917829,15509500,506.00694580078124,504.9828643798828,33.15863158208306,-1.279190252031924,-0.08631470494270935,0.8151777268929293,0.8103626863158658,-1.1857429308777847,-0.4879560556029157,0,HOLD
2025-09-05,494.0752868652344,511.0135863020471,491.4501951138555,508.1190099054552,31994800,503.08441772460935,504.0605926513672,26.25193568338878,-2.231060445410151,-0.5152638530361977,0.5705645017509482,0.7548193419096209,-1.573135480030421,-0.609822852748126,0,HOLD
2025-09-08,497.2693176269531,500.2637132839748,494.10522614671714,497.1794589519428,16771000,501.38959350585935,503.15928039550784,32.41691052034521,-2.6966080239550365,-0.9515326872199655,0.6309164275084438,0.72260880266533,-1.2273456331078259,-0.6694263498537757,0,HOLD
2025-09-09,497.4789123535156,501.3117351050236,496.7702472499717,500.4932596555404,14410500,500.05010375976565,502.57537231445315,38.10205300902623,-3.0139028947820066,-1.3640067287323738,0.6348767667538479,0.6971514799786751,-0.9084693030521671,-0.7100492309223096,0,HOLD
2025-09-10,499.4352416992188,502.2899147028095,495.7920664455459,502.04038173392,21611800,499.05596313476565,502.40868225097654,44.63691668838928,-3.072088809934712,-1.7056231449728416,0.6718420473779938,0.6782575998572761,-0.5419326064543015,-0.7174987037264292,0,HOLD
2025-09-11,500.0740661621094,502.2300346920423,496.9499084839274,501.3117399538871,18881600,497.66656494140625,501.8367553710938,46.166663506500996,-3.0317061502945535,-1.9708397460371843,0.6839127785113711,0.651851755205046,-0.456129998648959,-0.7123285603342033,0,HOLD
2025-09-12,508.9474487304688,511.5924921682234,502.9087629314118,505.70352006176233,23624900,500.6409973144531,501.8627075195312,52.779508892498015,-2.2576697744646594,-2.0282057517226795,0.8515773271443686,0.7083815531755854,-0.08521935355773089,-0.6132296131747207,0,HOLD
2025-09-15,514.397216796875,514.5069966795595,506.0528491324495,507.8395136770829,17143800,504.0665771484375,502.72808532714845,60.9857136289994,-1.1907632550617109,-1.8607172523904858,0.9545519138895285,0.7734855164399205,0.37506188922041256,-0.4766348534296619,0,HOLD
2025-09-16,508.0890502929688,516.2637221986186,507.64986983793983,515.9144004162443,19711900,506.1886047363281,503.1193542480469,56.407901049248615,-0.8445134438176183,-1.6574764906759123,0.835357696641351,0.8138151577921254,0.1182950486320021,-0.4323049061301309,0,HOLD
2025-09-17,509.0671997070313,510.3348466625888,504.9848440594251,509.6660849144807,15816600,508.1149963378906,503.5854797363281,53.221998887287036,-0.4855820037573153,-1.423097593292193,0.8538400486351907,0.85042669047825,-0.06040034754238535,-0.3863513451307833,0,HOLD
2025-09-18,507.5001525878906,512.1115168727503,506.71161989545686,510.5344514878828,18913700,509.6002136230469,503.6333892822266,48.79967777025402,-0.32384082228821853,-1.203246239091398,0.8242303427656129,0.8786535998654132,-0.30844576257547396,-0.3656438160062854,0,HOLD
2025-09-19,516.96240234375,518.3298380532008,509.35664280609984,509.6061757592278,52474100,511.2032043457031,505.92210083007814,60.017810734337345,0.5613933126326742,-0.8503183287465836,1.0030216686378808,0.90911882157344,0.32077277975401275,-0.2523083533592755,0,HOLD
2025-09-22,513.4889526367188,516.772784556969,511.5824866494396,514.6268375894382,20009300,511.02155151367185,507.5440643310547,58.041758998043655,0.9714708683472395,-0.4859604893278191,0.9373900594018006,0.9056664660959529,0.2099371891027686,-0.19980661662697188,0,HOLD
2025-09-23,508.2787170410156,513.6287198501773,506.3622903955001,512.8401566617626,19799600,511.0594848632812,508.62404479980466,53.079391074223274,0.8660544799382706,-0.21555749547460115,0.8389414922747492,0.9063873984692,-0.06839913669456123,-0.21330295017264458,0,HOLD
2025-09-24,509.1969604492188,511.5225942719762,505.9730140478167,509.4265417419943,13533700,511.08543701171874,509.6002166748047,51.77812757242275,0.8468439121247684,-0.0030772139547272648,0.8562919068867134,0.9068806252513478,-0.14138624840120131,-0.21576245608748323,0,HOLD
2025-09-25,506.0827941894531,509.0572380888419,504.09652154158834,507.3504106819217,15786500,510.8019653320313,510.2010894775391,61.69099974785357,0.573718735285297,0.11228197589327761,0.7974490387595636,0.9014931782452197,0.41462097673091647,-0.250730344306586,0,HOLD
2025-09-26,510.5045166015625,512.9798945996346,505.67356201643696,509.1071380786861,16213100,509.51038818359376,510.35679626464844,62.585454877023736,0.7059236611174242,0.23101031293810695,0.8809984728897091,0.8769464459254165,0.46479044382116286,-0.233804306502207,0,HOLD
2025-09-29,513.6386108398438,515.8844074376258,507.9293260645142,510.5444265624633,17617800,509.5403198242187,510.2809356689453,64.55675809270564,1.0514715204656682,0.3951025544436192,0.9402178846288626,0.8775153039074599,0.5753596927177551,-0.18956422926047606,0,HOLD
2025-09-30,516.982421875,517.1919905812645,508.70790002171145,512.2811987663596,19728200,511.28106079101565,511.17027282714844,65.42112771149601,1.5769600795063639,0.6314740594561682,1.0033999421592823,0.9105985019198833,0.6238416810584608,-0.12228656044361555,0,HOLD
2025-10-01,518.7391357421875,519.5376290534263,510.7340986553811,513.8382741479315,22632300,513.1894958496093,512.1374664306641,66.08747067573503,2.110833303721222,0.9273459083091791,1.0365934436622584,0.9468687662162892,0.6612164697146806,-0.0539354130190431,0,HOLD
2025-10-02,514.7765502929688,520.625588764222,509.7260051791023,516.6730253227585,21222900,514.9282470703125,512.8651062011719,55.48875454429402,2.188951283396648,1.1796669833266729,0.9617195051563271,0.9799141486287648,0.06674065665907433,-0.04393406194331296,0,HOLD
2025-10-03,516.3834838867188,519.5176324904353,514.0378984273964,516.1339509263171,15112300,516.1040405273437,512.8072143554688,52.016204962441236,2.3533979497845507,1.4144131766182486,0.9920828748863789,1.00226038422765,-0.12803262629771403,-0.022880152835416893,0,HOLD
2025-10-06,527.5825805664062,530.0380069481532,517.2319577376861,517.6411650074094,21388600,518.8928344726562,514.2165771484375,68.00006535891393,3.348793814424937,1.8012893041795863,1.203692311922549,1.0552620795220329,0.7684927912264652,0.10455918370352037,0,HOLD
2025-10-07,523.0010986328125,528.8102332144322,520.4658657072805,527.3030443984364,14615200,520.0965698242187,515.6888153076172,62.06359924346708,3.7250251345896004,2.1860364702615893,1.1171241858952443,1.078139357503015,0.4355198653653493,0.15272762756607874,0,HOLD
2025-10-08,523.8695068359375,525.9656203925812,522.1128458539913,522.3024933531,13363400,521.1226440429688,517.1560699462891,64.34569532081846,4.046617562493907,2.558152688708053,1.1335329531589629,1.0976401432039533,0.5635213048066773,0.1939007197035242,0,HOLD
2025-10-09,521.4241333007812,523.3505205733983,516.4334737589328,521.3642478231245,18343600,522.4521606445312,518.6902038574219,54.45849265671115,4.057389609329675,2.8580000728323776,1.0873270731743636,1.1229079238957749,0.008953867609771156,0.19527985191682976,0,HOLD
2025-10-10,510.0054626464844,522.6019127014883,508.6779606337136,518.6692706129455,24133800,521.1765563964843,518.6402984619141,46.99603512451741,3.108700082612245,2.9081400747883515,0.8715687367685542,1.0986647603645139,-0.4096110277820113,0.07382027170249336,0,HOLD
2025-10-13,513.0896606445312,515.4452371680482,510.7240930552238,515.4452371680482,14284200,518.2779724121094,518.5854034423828,54.306597963848404,2.576030919556956,2.841718243742073,0.9298453478865317,1.0435764791441515,0.0004341827801580988,0.005623278781449274,0,HOLD
2025-10-14,512.610595703125,514.3174231454748,505.05473007895694,509.2768388871209,14684300,516.1998718261718,518.1482208251953,53.07999086705488,2.091125045261151,2.6915996040458885,0.9207933086503126,1.004081680960128,-0.06836549466407253,-0.05645863766936521,0,HOLD
2025-10-15,512.4708251953125,516.2238106749688,509.0472402819912,513.9979961583023,14694700,513.9201354980469,517.5213897705078,56.0905763701525,1.6762327665400107,2.488526236544713,0.9181523136380891,0.9607547473163174,0.1004964922532093,-0.10957679760310372,0,HOLD
2025-10-16,510.65423583984375,515.884437136842,507.1807563967364,511.6224554411716,15559600,511.7661560058594,517.1091583251953,50.150209532209324,1.187159234723481,2.2282528361804665,0.8838274513897022,0.9198178523882559,-0.2326952228601848,-0.1721922942386767,0,HOLD
2025-10-17,512.62060546875,514.5170195527368,506.3622988729776,508.0890780500653,19867800,512.2891845703125,516.7328704833984,48.95415564798718,0.9473144809370524,1.9720651651317838,0.9209824454110134,0.9297581352298755,-0.2997811884114297,-0.20289932988215903,0,HOLD
2025-10-20,515.8245239257812,517.730989827423,512.4708156147512,513.6486038577511,14665600,512.8361572265625,515.5570648193359,48.80700839490385,1.0041895566687344,1.778490043439174,0.9815212013833474,0.9401534812573757,-0.30803459210964873,-0.19561768227408305,0,HOLD
2025-10-21,516.6929321289062,517.7210372272165,512.0815676283437,516.533257830336,15586200,513.6526245117187,514.9262481689453,47.85247030166472,1.1065807740106948,1.6441081895534781,0.9979299686470657,0.9556706371011844,-0.361574077650501,-0.18250865774524624,0,HOLD
2025-10-22,519.5675659179688,524.2488070435115,516.7428964573043,520.1764726871388,18962700,515.07197265625,514.4960540771484,55.145773744007826,1.403506722064094,1.5959878960556013,1.0522468171561048,0.9826456877317762,0.04750306338985307,-0.1444935853852753,0,HOLD
2025-10-23,519.5875244140625,522.9712060783663,517.6411550810741,521.4839993377199,14023500,516.8586303710938,514.3123931884766,53.562741424464036,1.6217387639929939,1.60113806964308,1.0526239374045752,1.016601544512332,-0.0412882971469582,-0.11655359927230892,0,HOLD
2025-10-24,522.6318359375,524.3685757173844,519.7372899447384,521.8133604589415,15532400,518.8608764648437,515.5750305175782,43.27548355712791,2.017087992285724,1.6843280541716088,1.1101468846620777,1.054654709947404,-0.6182945976228866,-0.0659375126031036,0,HOLD
2025-10-27,530.527099609375,533.5813808592218,528.0217787333662,530.7866236569336,18734700,521.8013916015625,517.3187744140625,59.37820860803134,2.933669384376458,1.9341963202125787,1.2593296579377,1.1105399027372307,0.2848978691183829,0.05141130171428249,0,HOLD
2025-10-28,541.057373046875,552.6855732732587,539.7598137450263,548.9725518014023,29986700,526.6742797851563,520.1634521484375,67.26146764042952,4.458378391605606,2.4390327344911844,1.4583015301948552,1.2031503070105727,0.7270652754998655,0.24661796390633747,0,HOLD
2025-10-29,540.538330078125,545.2495444281135,535.7273269044096,543.9220119141725,36023000,530.8684326171875,522.9702026367188,69.96866652887455,5.560738107550378,3.063373809103023,1.4484940971887643,1.2828611837481818,0.8789104839527486,0.3877517538061043,0,HOLD
2025-10-30,524.77783203125,533.9705877450752,521.1446173319796,529.4889853080866,41023100,531.906494140625,524.3825622558594,64.14915537882013,5.103792307385447,3.4714575087595083,1.150695960919622,1.302589791038991,0.552497493963139,0.32924953205103324,0,HOLD
2025-10-31,516.8426513671875,528.3311587204174,514.137692119172,527.8919782690999,34006400,530.7486572265625,524.8047668457032,53.289022528514536,4.054617598357936,3.588089526679194,1.0007589471470588,1.2805848238298223,-0.05664103055355982,0.19492495468280846,0,HOLD
2025-11-03,516.0641479492188,523.9793263365088,513.628703759196,518.8389228578652,22374700,527.8560668945313,524.8287292480469,53.010800621752814,3.1243053160812906,3.4953326845596138,0.9860489509108536,1.2256104534043952,-0.07224633521318827,0.07581819099317565,0,HOLD
2025-11-04,513.3692016601562,514.5868933466259,506.8913048594995,510.80399534425794,20958700,522.3184326171875,524.4963562011719,50.749798007764625,2.1448420825081485,3.225234564149321,0.9351273379109786,1.1203663907826864,-0.19906465458341682,-0.049581309933964285,0,HOLD
2025-11-05,506.2125549316406,513.8682396575209,505.6336213981725,512.3410686781482,23024300,515.4532775878906,523.160855102539,46.596306428828136,0.78211311965606,2.736610275250669,0.7999008970110864,0.9898924790678783,-0.43203157744336274,-0.22404986167041893,0,HOLD
2025-11-06,496.1713562011719,504.755296332589,494.8837575663175,504.7153625290288,27406500,509.731982421875,520.81923828125,38.78298921154189,-1.09547229833845,1.9701937605328455,0.610170200750851,0.881157897372417,-0.8702759881629554,-0.4644348667365685,0,HOLD
2025-11-07,495.8918762207031,498.4470913363115,492.328538182722,496.02163823572937,24019800,505.5418273925781,518.1452423095703,35.842957354391956,-2.5763256892450954,1.0608898705772574,0.6048893639993352,0.8015229998310229,-1.0351806621832191,-0.6540267470652639,0,HOLD
2025-11-10,505.0547180175781,505.9031361854127,497.8681564860657,499.10586069795033,26101500,503.33994140625,515.5980041503906,42.605284632758696,-2.9762396762247363,0.25346396121685866,0.7780233095080826,0.759675630534881,-0.6558856648363467,-0.7052272543044004,0,HOLD
2025-11-11,507.7297058105469,508.64800052182136,501.411544557113,503.85694933091565,17980000,502.2120422363281,512.2652374267578,42.45930211683062,-3.0422559996190444,-0.405680030950322,0.8285678022594872,0.7382396373065292,-0.6640737391060976,-0.7136792448671199,0,HOLD
2025-11-12,510.1851501464844,510.7141588310794,498.1875853040364,508.4084461357136,26574900,503.0065612792969,509.22991943359375,44.19094607604196,-2.863432704828938,-0.8972305657260453,0.8749639722777183,0.7533396615631787,-0.5669468382807021,-0.6907847132990275,0,HOLD
2025-11-13,502.3497924804688,512.54071024479,500.3535287599438,509.3566671737073,25273100,504.24224853515625,506.9871154785157,38.169550509241716,-3.3157400488798885,-1.3809324623568142,0.7269131363839736,0.7768241931200172,-0.9046834075887731,-0.7486930790911303,0,HOLD
2025-11-14,509.2268981933594,510.644258818196,496.51070821491913,497.2992409027003,28505700,506.9092529296875,506.2255401611328,37.42631504562983,-3.083724662719021,-1.7214909024292555,0.8568575872594179,0.827511248901002,-0.9463710517376466,-0.7189884279774265,0,HOLD
2025-11-17,506.54193115234375,511.16328656765256,503.9667643395777,507.5001596757347,19092800,507.2066955566406,505.2733184814453,27.54544111212543,-3.0809894698509765,-1.9933906159136,0.806124534383778,0.8331642170981785,-1.5005835141221207,-0.7186382445209827,0,HOLD
2025-11-18,492.8675537109375,502.0403882023454,485.87063942574486,494.44458869198826,33815100,504.23426513671876,503.22315368652346,23.51962943836891,-4.134569049455763,-2.4216263026220326,0.5477441136267687,0.7766724667251328,-1.7263889454861712,-0.8535267721765744,0,HOLD
2025-11-19,486.2099914550781,494.264922953439,481.9279972054541,489.1844353923468,23245300,499.4392333984375,501.2228973388672,26.16579655727257,-5.443993127397448,-3.0260996675771157,0.42194798548449697,0.6855417427982342,-1.577966973430072,-1.0211707635460634,0,HOLD
2025-11-20,478.4299926757813,493.5700073242188,475.5,492.7099914550781,26802500,494.6552734375,499.4487609863281,26.21607873389847,-7.02848205829406,-3.8265761457205043,0.27494316813926173,0.5946214406452802,-1.57514667543726,-1.2240309775371128,0,HOLD
2025-11-21,472.1199951171875,478.9200134277344,468.2699890136719,478.5,31769200,487.2338928222656,497.0715728759766,24.535436286243467,-8.693155731809782,-4.79989206293836,0.15571435270314896,0.45357632876333337,-1.6694129311926762,-1.4371571477802674,0,HOLD
2025-11-24,474.0,476.8999938964844,468.0199890136719,475.0,34421000,480.7255065917969,493.9661010742187,26.968986098957345,-9.748348041128281,-5.789583258576345,0.19123746552695087,0.3298828933177793,-1.5329165399710247,-1.5722521512833416,0,HOLD
2025-11-25,476.989990234375,479.1499938964844,464.8900146484375,474.0700073242188,28019800,477.54999389648435,490.8921295166016,32.028675589337496,-10.225455637525954,-6.676757734366268,0.2477339998757726,0.26953151577577833,-1.2491215042043962,-1.6333356635848246,0,HOLD
2025-11-26,485.5,488.30999755859375,481.2000122070313,486.30999755859375,25709100,477.4079956054687,488.4236145019531,43.31135018614607,-9.803867298556668,-7.302179647204348,0.4085325381134537,0.26683280432548145,-0.6162828592969697,-1.5793602151031207,0,HOLD
2025-11-28,492.010009765625,492.6300048828125,486.6499938964844,487.6000061035156,14386700,480.1239990234375,487.38963623046874,47.74317056425534,-8.842521042578653,-7.610247926279209,0.5315406289447864,0.31845109825488577,-0.3677046362443343,-1.4562802090491567,0,HOLD
2025-12-01,486.739990234375,489.8599853515625,484.6499938964844,488.4400024414063,23964000,483.047998046875,485.1409454345703,38.84742108366376,-8.40896047936127,-7.769990436895622,0.43196243098172066,0.37402239836538764,-0.8666620419933133,-1.4007719710821114,0,HOLD
